gam,bet,rmean,rstd,lmean,lstd
0.01,1,-0.01113805421474129,7.3754478430485e-06,744.6,16.01166241629311
0.01,5,-0.010825295215557112,6.789163623287922e-06,748.2,10.894647003612981
0.01,10,-0.010437428710358318,6.789729662928154e-06,756.6,28.05898548890652
0.01,15,-0.01005081759240327,8.871690617859077e-06,754.0666666666667,13.882683058000312
0.01,20,-0.009650478045729863,8.990068395972866e-06,750.4666666666667,14.737103589994279
0.01,25,-0.00924639570320166,8.986903349212352e-06,749.3333333333334,14.508235209317807
0.01,50,-0.0071799152819620035,9.55297007411181e-06,750.0,13.246383154154445
0.01,100,-0.0029026656454982317,1.1642544060709272e-05,748.6,17.450119388321294
0.1,1,-0.010453287205411358,1.0523433133368482e-05,749.6,15.243796552477777
0.1,5,-0.007210910344713909,7.488831144229959e-06,744.4666666666667,15.785506714142004
0.1,10,-0.0028819145355156324,8.210597776432886e-06,750.4666666666667,14.709936173288524
0.1,15,0.001469341182694819,1.2184862668062817e-05,768.4666666666667,18.471118596939988
0.1,20,0.005597445731030442,1.5482667748549886e-05,769.8,18.059900331950896
0.1,25,0.009310052266098394,1.895445074858282e-05,769.6666666666666,24.67297216704051
0.1,50,0.021234076342599426,1.8897854953910275e-05,818.5333333333333,38.81557533888798
0.1,100,0.02643088343484694,8.501641049795523e-06,786.6,42.219742617247995
0.2,1,-0.009690503966525526,9.733860552171206e-06,754.0666666666667,17.353065691366723
0.2,5,-0.002841344926272852,9.602398545606858e-06,753.9333333333333,13.243698711294948
0.2,10,0.006043943518569475,1.5072967749911629e-05,757.9333333333333,18.346540697241963
0.2,15,0.013733446762717781,1.931632836499708e-05,782.0,17.424121211699603
0.2,20,0.019652758795084144,1.8084886261655798e-05,776.0666666666667,29.308625958163844
0.2,25,0.023895482437379757,2.134711751648904e-05,813.5333333333333,23.061849207921053
0.2,50,0.031818423640247034,1.3750390844894108e-05,805.6,47.5742227121649
0.2,100,0.03632128166727207,9.697477016671628e-06,794.4666666666667,31.832617793005266
0.3,1,-0.008918650629623147,7.988761374876993e-06,743.8666666666667,16.926770381722424
